Field_	Motor_	Timestamp_	Sample1_X_	Sample1_Y_	Sample2_X_	Sample2_Y_	Sample_T_
2.864709120E+1	0.000000000E+0	1.530138490E+2	9.344110731E-4	1.241634949E-3	1.385174692E-3	1.028714585E-3	1.686300000E+0
2.864115373E+1	0.000000000E+0	1.530529449E+2	9.346083389E-4	1.241427148E-3	1.385912299E-3	1.027651597E-3	1.686300000E+0
2.863875347E+1	0.000000000E+0	1.531140841E+2	9.346789448E-4	1.241078949E-3	1.386696240E-3	1.026355778E-3	1.686300000E+0
2.863610056E+1	0.000000000E+0	1.531495852E+2	9.346333682E-4	1.240791054E-3	1.387173892E-3	1.025428413E-3	1.686300000E+0
2.863349276E+1	0.000000000E+0	1.531875009E+2	9.345071740E-4	1.240455429E-3	1.387661672E-3	1.024401630E-3	1.686200000E+0
2.863185048E+1	0.000000000E+0	1.532283068E+2	9.342628764E-4	1.240030048E-3	1.388072618E-3	1.023446559E-3	1.686200000E+0
2.862951339E+1	0.000000000E+0	1.532711132E+2	9.339358075E-4	1.239597215E-3	1.388436765E-3	1.022542361E-3	1.686200000E+0
2.862682437E+1	0.000000000E+0	1.533147432E+2	9.335565846E-4	1.239181147E-3	1.388759585E-3	1.021718024E-3	1.686200000E+0
2.862606640E+1	0.000000000E+0	1.533519643E+2	9.331331821E-4	1.238776720E-3	1.389045036E-3	1.020961558E-3	1.686200000E+0
2.862436095E+1	0.000000000E+0	1.533920291E+2	9.327043663E-4	1.238408382E-3	1.389316632E-3	1.020281925E-3	1.686100000E+0
2.862194264E+1	0.000000000E+0	1.534334201E+2	9.322551778E-4	1.238052850E-3	1.389544690E-3	1.019725576E-3	1.686100000E+0
2.861947019E+1	0.000000000E+0	1.534700695E+2	9.318822413E-4	1.237773569E-3	1.389791956E-3	1.019202406E-3	1.686100000E+0
2.861675410E+1	0.000000000E+0	1.535137839E+2	9.314432973E-4	1.237454941E-3	1.390135731E-3	1.018610201E-3	1.686100000E+0
2.861675410E+1	0.000000000E+0	1.535522231E+2	9.311296744E-4	1.237226417E-3	1.390465768E-3	1.018122071E-3	1.686100000E+0
2.861441700E+1	0.000000000E+0	1.535892900E+2	9.308615117E-4	1.237021293E-3	1.390864258E-3	1.017632429E-3	1.686000000E+0
2.861277472E+1	0.000000000E+0	1.536285336E+2	9.306492284E-4	1.236838172E-3	1.391331200E-3	1.017132308E-3	1.686000000E+0
2.861008570E+1	0.000000000E+0	1.536663773E+2	9.305003332E-4	1.236674725E-3	1.391815604E-3	1.016666531E-3	1.686000000E+0
2.860779371E+1	0.000000000E+0	1.537136584E+2	9.304112755E-4	1.236497890E-3	1.392615843E-3	1.015950227E-3	1.686000000E+0
2.860531223E+1	0.000000000E+0	1.537527687E+2	9.304077248E-4	1.236380660E-3	1.393158804E-3	1.015452435E-3	1.686000000E+0
2.860248786E+1	0.000000000E+0	1.537899744E+2	9.304578998E-4	1.236255979E-3	1.393779064E-3	1.014878391E-3	1.685900000E+0
2.860008759E+1	0.000000000E+0	1.538263064E+2	9.305432905E-4	1.236146549E-3	1.394400606E-3	1.014272100E-3	1.685900000E+0
2.860008759E+1	0.000000000E+0	1.538628610E+2	9.306728025E-4	1.236024546E-3	1.395095722E-3	1.013550791E-3	1.685900000E+0
2.859910402E+1	0.000000000E+0	1.539139708E+2	9.308721637E-4	1.235865289E-3	1.395908301E-3	1.012640772E-3	1.685900000E+0
2.859565702E+1	0.000000000E+0	1.539517798E+2	9.310232126E-4	1.235750271E-3	1.396487467E-3	1.011910732E-3	1.685900000E+0
2.859321163E+1	0.000000000E+0	1.539890408E+2	9.312010370E-4	1.235611737E-3	1.397188986E-3	1.010918058E-3	1.685800000E+0
2.858982778E+1	0.000000000E+0	1.540358703E+2	9.313229239E-4	1.235509175E-3	1.397695043E-3	1.010052860E-3	1.685800000E+0
2.858982778E+1	0.000000000E+0	1.540750723E+2	9.314051713E-4	1.235430012E-3	1.398141147E-3	1.009166241E-3	1.685700000E+0
2.858909687E+1	0.000000000E+0	1.541138593E+2	9.314360214E-4	1.235386822E-3	1.398522872E-3	1.008252264E-3	1.685700000E+0
2.858501821E+1	0.000000000E+0	1.541515838E+2	9.314131457E-4	1.235387870E-3	1.398833818E-3	1.007333281E-3	1.685700000E+0
2.858324057E+1	0.000000000E+0	1.541887696E+2	9.313222836E-4	1.235448173E-3	1.399046741E-3	1.006529201E-3	1.685700000E+0
2.858254575E+1	0.000000000E+0	1.542288519E+2	9.311569156E-4	1.235585543E-3	1.399170142E-3	1.005768077E-3	1.685700000E+0
2.858090346E+1	0.000000000E+0	1.542654939E+2	9.309480665E-4	1.235780539E-3	1.399222412E-3	1.005075872E-3	1.685600000E+0
2.857818735E+1	0.000000000E+0	1.543138968E+2	9.305288550E-4	1.236215932E-3	1.399195287E-3	1.004235004E-3	1.685600000E+0
2.857560660E+1	0.000000000E+0	1.543512443E+2	9.301341488E-4	1.236665412E-3	1.399112865E-3	1.003591577E-3	1.685600000E+0
2.857379286E+1	0.000000000E+0	1.543873588E+2	9.296835051E-4	1.237217570E-3	1.398981200E-3	1.002946868E-3	1.685600000E+0
2.857113992E+1	0.000000000E+0	1.544397918E+2	9.289691225E-4	1.238168101E-3	1.398726250E-3	1.002088655E-3	1.685600000E+0
2.856873062E+1	0.000000000E+0	1.544774309E+2	9.283542167E-4	1.239055302E-3	1.398508553E-3	1.001440338E-3	1.685500000E+0
2.856632131E+1	0.000000000E+0	1.545140545E+2	9.277406498E-4	1.240003621E-3	1.398239285E-3	1.000676188E-3	1.685500000E+0
2.856545505E+1	0.000000000E+0	1.545577688E+2	9.270603769E-4	1.241131453E-3	1.398015535E-3	9.999654722E-4	1.685500000E+0
2.856130418E+1	0.000000000E+0	1.546134428E+2	9.259381914E-4	1.243186649E-3	1.397649758E-3	9.986088844E-4	1.685500000E+0
2.856040182E+1	0.000000000E+0	1.546606602E+2	9.251949377E-4	1.244707964E-3	1.397448708E-3	9.977096925E-4	1.685400000E+0
2.855879562E+1	0.000000000E+0	1.547150001E+2	9.243546519E-4	1.246633357E-3	1.397177228E-3	9.964692872E-4	1.685400000E+0
2.855879562E+1	0.000000000E+0	1.547524510E+2	9.238420753E-4	1.247955370E-3	1.396991313E-3	9.956116555E-4	1.685400000E+0
2.855785716E+1	0.000000000E+0	1.547860199E+2	9.233824094E-4	1.249279827E-3	1.396769891E-3	9.946612408E-4	1.685400000E+0
2.855112554E+1	0.000000000E+0	1.548272652E+2	9.229086572E-4	1.250860048E-3	1.396506559E-3	9.936741553E-4	1.685400000E+0
2.854848161E+1	0.000000000E+0	1.548689901E+2	9.225595859E-4	1.252274611E-3	1.396226347E-3	9.927009232E-4	1.685300000E+0
2.854770558E+1	0.000000000E+0	1.549151965E+2	9.222503286E-4	1.253951225E-3	1.395855565E-3	9.915560950E-4	1.685300000E+0
2.854614449E+1	0.000000000E+0	1.549566410E+2	9.221084183E-4	1.255173935E-3	1.395569765E-3	9.907092899E-4	1.685300000E+0
2.854519701E+1	0.000000000E+0	1.549960604E+2	9.220525972E-4	1.256327145E-3	1.395273954E-3	9.898886783E-4	1.685200000E+0
2.854519701E+1	0.000000000E+0	1.550291257E+2	9.220752981E-4	1.257271506E-3	1.394956023E-3	9.890344227E-4	1.685200000E+0
2.853852854E+1	0.000000000E+0	1.550692982E+2	9.221811779E-4	1.258261152E-3	1.394661027E-3	9.882265003E-4	1.685200000E+0
2.853612824E+1	0.000000000E+0	1.551140853E+2	9.223759989E-4	1.259184908E-3	1.394365099E-3	9.874070529E-4	1.685200000E+0
2.853518979E+1	0.000000000E+0	1.551502171E+2	9.225818794E-4	1.259830780E-3	1.394166029E-3	9.867626941E-4	1.685200000E+0
2.853263609E+1	0.000000000E+0	1.551880546E+2	9.228633135E-4	1.260485616E-3	1.393984188E-3	9.860465070E-4	1.685100000E+0
2.853085843E+1	0.000000000E+0	1.552301833E+2	9.232187294E-4	1.261121710E-3	1.393851591E-3	9.853509255E-4	1.685100000E+0
2.852936050E+1	0.000000000E+0	1.552669124E+2	9.235328180E-4	1.261586440E-3	1.393766026E-3	9.846891044E-4	1.685100000E+0
2.852692412E+1	0.000000000E+0	1.553145689E+2	9.239891078E-4	1.262177248E-3	1.393664046E-3	9.837828111E-4	1.685100000E+0
2.852518255E+1	0.000000000E+0	1.553525596E+2	9.243335226E-4	1.262593432E-3	1.393592218E-3	9.830894414E-4	1.685100000E+0
2.852344098E+1	0.000000000E+0	1.553888521E+2	9.246999980E-4	1.263034646E-3	1.393507933E-3	9.824108565E-4	1.685000000E+0
2.851994882E+1	0.000000000E+0	1.554287203E+2	9.251115844E-4	1.263551880E-3	1.393403858E-3	9.816806996E-4	1.685000000E+0
2.851994882E+1	0.000000000E+0	1.554680582E+2	9.255260229E-4	1.264118473E-3	1.393314917E-3	9.810440242E-4	1.685000000E+0
2.851761169E+1	0.000000000E+0	1.555142851E+2	9.260109509E-4	1.264862833E-3	1.393217826E-3	9.804068832E-4	1.685000000E+0
2.851607767E+1	0.000000000E+0	1.555529765E+2	9.264094988E-4	1.265549799E-3	1.393148326E-3	9.799231775E-4	1.685000000E+0
2.851224260E+1	0.000000000E+0	1.555941464E+2	9.268246940E-4	1.266339794E-3	1.393072540E-3	9.795665974E-4	1.684900000E+0
2.851067248E+1	0.000000000E+0	1.556348169E+2	9.272695752E-4	1.267263549E-3	1.392979990E-3	9.792998899E-4	1.684900000E+0
2.850899408E+1	0.000000000E+0	1.556715319E+2	9.276653291E-4	1.268142252E-3	1.392876962E-3	9.791721823E-4	1.684900000E+0
2.850480709E+1	0.000000000E+0	1.557153121E+2	9.282124811E-4	1.269423985E-3	1.392714214E-3	9.791821940E-4	1.684900000E+0
2.850480709E+1	0.000000000E+0	1.557530347E+2	9.286443237E-4	1.270473353E-3	1.392567763E-3	9.793427307E-4	1.684900000E+0
2.850237971E+1	0.000000000E+0	1.557894256E+2	9.291468305E-4	1.271718647E-3	1.392384642E-3	9.796856903E-4	1.684800000E+0
2.850059302E+1	0.000000000E+0	1.558312067E+2	9.296699427E-4	1.273028669E-3	1.392211998E-3	9.801188717E-4	1.684800000E+0
2.849829198E+1	0.000000000E+0	1.558687461E+2	9.302002145E-4	1.274358015E-3	1.392026199E-3	9.806990856E-4	1.684700000E+0
2.849735351E+1	0.000000000E+0	1.559145050E+2	9.308139561E-4	1.275888295E-3	1.391820610E-3	9.813874494E-4	1.684700000E+0
2.849735351E+1	0.000000000E+0	1.559489657E+2	9.313188493E-4	1.277134987E-3	1.391639584E-3	9.820529958E-4	1.684700000E+0
2.849294995E+1	0.000000000E+0	1.559860841E+2	9.318469092E-4	1.278424170E-3	1.391441678E-3	9.827957256E-4	1.684700000E+0
2.848860052E+1	0.000000000E+0	1.560343315E+2	9.325596038E-4	1.280136523E-3	1.391225844E-3	9.837144753E-4	1.684700000E+0
2.848860052E+1	0.000000000E+0	1.560730074E+2	9.330323664E-4	1.281254576E-3	1.391100348E-3	9.844409069E-4	1.684600000E+0
2.848692211E+1	0.000000000E+0	1.561149053E+2	9.335472714E-4	1.282454934E-3	1.391009078E-3	9.853560478E-4	1.684600000E+0
2.848357431E+1	0.000000000E+0	1.561606274E+2	9.341142140E-4	1.283755060E-3	1.391013037E-3	9.860965656E-4	1.684600000E+0
2.848019042E+1	0.000000000E+0	1.562146856E+2	9.345929720E-4	1.284830389E-3	1.391116646E-3	9.870659560E-4	1.684600000E+0
2.847862931E+1	0.000000000E+0	1.562527316E+2	9.348672465E-4	1.285431790E-3	1.391295111E-3	9.877834236E-4	1.684600000E+0
2.847862931E+1	0.000000000E+0	1.562899058E+2	9.350448963E-4	1.285807113E-3	1.391529571E-3	9.884495521E-4	1.684500000E+0
2.847692383E+1	0.000000000E+0	1.563250598E+2	9.351547924E-4	1.286018989E-3	1.391850412E-3	9.891010122E-4	1.684500000E+0
2.847356700E+1	0.000000000E+0	1.563655306E+2	9.351960034E-4	1.286049490E-3	1.392297680E-3	9.897709824E-4	1.684500000E+0
2.847109450E+1	0.000000000E+0	1.564140271E+2	9.351288318E-4	1.285795122E-3	1.392943785E-3	9.904558538E-4	1.684500000E+0
2.846844152E+1	0.000000000E+0	1.564532545E+2	9.349954780E-4	1.285371836E-3	1.393532962E-3	9.909090586E-4	1.684500000E+0
2.846694358E+1	0.000000000E+0	1.564904220E+2	9.347705054E-4	1.284666592E-3	1.394214691E-3	9.913200047E-4	1.684400000E+0
2.846694358E+1	0.000000000E+0	1.565334290E+2	9.345239378E-4	1.283871708E-3	1.394879771E-3	9.916307172E-4	1.684400000E+0
2.846432669E+1	0.000000000E+0	1.565716732E+2	9.342219564E-4	1.282847719E-3	1.395519008E-3	9.918912547E-4	1.684400000E+0
2.846178200E+1	0.000000000E+0	1.566141825E+2	9.338608943E-4	1.281523728E-3	1.396176056E-3	9.921229212E-4	1.684400000E+0
2.845926437E+1	0.000000000E+0	1.566507625E+2	9.335331270E-4	1.280197641E-3	1.396834035E-3	9.923501639E-4	1.684400000E+0
2.845752279E+1	0.000000000E+0	1.566940376E+2	9.331936017E-4	1.278647687E-3	1.397390151E-3	9.925581980E-4	1.684300000E+0
2.845664749E+1	0.000000000E+0	1.567358680E+2	9.328606538E-4	1.276867348E-3	1.397951972E-3	9.927839274E-4	1.684300000E+0
2.845505028E+1	0.000000000E+0	1.567814340E+2	9.325586143E-4	1.274888287E-3	1.398410881E-3	9.929933585E-4	1.684300000E+0
2.844933824E+1	0.000000000E+0	1.568187542E+2	9.323510458E-4	1.273179893E-3	1.398843015E-3	9.931966197E-4	1.684300000E+0
2.844836368E+1	0.000000000E+0	1.568552564E+2	9.321869002E-4	1.271477900E-3	1.399312285E-3	9.934429545E-4	1.684300000E+0
2.844752447E+1	0.000000000E+0	1.568905915E+2	9.320541867E-4	1.269709668E-3	1.399832661E-3	9.937520372E-4	1.684200000E+0
2.844414056E+1	0.000000000E+0	1.569310188E+2	9.319276432E-4	1.267482876E-3	1.400462235E-3	9.941644967E-4	1.684200000E+0
2.844414056E+1	0.000000000E+0	1.569718627E+2	9.318318334E-4	1.265337574E-3	1.401073299E-3	9.946111823E-4	1.684100000E+0
2.844246213E+1	0.000000000E+0	1.570147160E+2	9.317322983E-4	1.262909966E-3	1.401845017E-3	9.951873217E-4	1.684100000E+0
2.844246213E+1	0.000000000E+0	1.570494875E+2	9.316426003E-4	1.260914840E-3	1.402776339E-3	9.958945448E-4	1.684100000E+0
2.844089200E+1	0.000000000E+0	1.570937203E+2	9.314770577E-4	1.258014236E-3	1.403721864E-3	9.966294747E-4	1.684100000E+0
2.843490021E+1	0.000000000E+0	1.571344508E+2	9.312799666E-4	1.255452284E-3	1.404611627E-3	9.973397246E-4	1.684100000E+0
2.843249086E+1	0.000000000E+0	1.571706962E+2	9.310119203E-4	1.252780203E-3	1.405597432E-3	9.981774492E-4	1.684000000E+0
2.843012663E+1	0.000000000E+0	1.572134947E+2	9.306676802E-4	1.250060974E-3	1.406529685E-3	9.990014369E-4	1.684000000E+0
2.842809628E+1	0.000000000E+0	1.572534119E+2	9.301709360E-4	1.246882835E-3	1.407427131E-3	9.998558089E-4	1.684000000E+0
2.842547938E+1	0.000000000E+0	1.572910448E+2	9.296552162E-4	1.244106563E-3	1.408320619E-3	1.000808086E-3	1.684000000E+0
2.842547938E+1	0.000000000E+0	1.573324850E+2	9.289829759E-4	1.240961836E-3	1.409079996E-3	1.001731842E-3	1.684000000E+0
2.842310612E+1	0.000000000E+0	1.573718910E+2	9.282471729E-4	1.237911638E-3	1.409719000E-3	1.002654433E-3	1.683900000E+0
2.842046215E+1	0.000000000E+0	1.574147093E+2	9.273663745E-4	1.234612777E-3	1.410355442E-3	1.003740472E-3	1.683900000E+0
2.841805280E+1	0.000000000E+0	1.574507976E+2	9.265510598E-4	1.231798669E-3	1.410920871E-3	1.004921272E-3	1.683900000E+0
2.841633827E+1	0.000000000E+0	1.574923532E+2	9.255539626E-4	1.228580368E-3	1.411410514E-3	1.006196835E-3	1.683900000E+0
2.841633827E+1	0.000000000E+0	1.575320739E+2	9.246423142E-4	1.225800021E-3	1.411812846E-3	1.007471466E-3	1.683900000E+0
2.841309873E+1	0.000000000E+0	1.575711850E+2	9.237121558E-4	1.223083702E-3	1.412182115E-3	1.008973573E-3	1.683800000E+0
2.841034647E+1	0.000000000E+0	1.576144276E+2	9.228799027E-4	1.220734790E-3	1.412479673E-3	1.010470907E-3	1.683800000E+0
2.840782882E+1	0.000000000E+0	1.576506204E+2	9.221719229E-4	1.218785066E-3	1.412725542E-3	1.012016786E-3	1.683800000E+0
2.840692644E+1	0.000000000E+0	1.576891255E+2	9.214588208E-4	1.216857112E-3	1.412917511E-3	1.013582805E-3	1.683800000E+0
2.840692644E+1	0.000000000E+0	1.577237996E+2	9.209001437E-4	1.215366880E-3	1.413076068E-3	1.015122514E-3	1.683800000E+0
2.840277549E+1	0.000000000E+0	1.577582451E+2	9.204237722E-4	1.214108663E-3	1.413217862E-3	1.016887021E-3	1.683700000E+0
2.840106998E+1	0.000000000E+0	1.578146846E+2	9.198380285E-4	1.212576637E-3	1.413371996E-3	1.019265153E-3	1.683700000E+0
2.839852526E+1	0.000000000E+0	1.578510122E+2	9.195816820E-4	1.211917610E-3	1.413469785E-3	1.020953990E-3	1.683700000E+0
2.839611590E+1	0.000000000E+0	1.578879650E+2	9.193895385E-4	1.211441122E-3	1.413558726E-3	1.022667973E-3	1.683700000E+0
2.839360728E+1	0.000000000E+0	1.579255199E+2	9.192850557E-4	1.211210736E-3	1.413644873E-3	1.024326892E-3	1.683700000E+0
2.839360728E+1	0.000000000E+0	1.579623438E+2	9.192354628E-4	1.211160794E-3	1.413710997E-3	1.025964273E-3	1.683600000E+0
2.839274099E+1	0.000000000E+0	1.580144369E+2	9.192494326E-4	1.211369992E-3	1.413769787E-3	1.028144616E-3	1.683600000E+0
2.838945631E+1	0.000000000E+0	1.580499425E+2	9.193007718E-4	1.211718307E-3	1.413768507E-3	1.029935200E-3	1.683600000E+0
2.838582873E+1	0.000000000E+0	1.580936866E+2	9.193663718E-4	1.212185132E-3	1.413705642E-3	1.031523221E-3	1.683500000E+0
2.838349156E+1	0.000000000E+0	1.581360547E+2	9.194281301E-4	1.212734263E-3	1.413570135E-3	1.033067820E-3	1.683500000E+0
2.838349156E+1	0.000000000E+0	1.581754791E+2	9.194685263E-4	1.213284093E-3	1.413381309E-3	1.034251065E-3	1.683500000E+0
2.838112731E+1	0.000000000E+0	1.582146008E+2	9.194827871E-4	1.213904121E-3	1.413085265E-3	1.035524765E-3	1.683500000E+0
2.837926840E+1	0.000000000E+0	1.582543773E+2	9.194578743E-4	1.214526244E-3	1.412703772E-3	1.036678906E-3	1.683500000E+0
2.837585738E+1	0.000000000E+0	1.582899271E+2	9.194098529E-4	1.214990974E-3	1.412311569E-3	1.037589158E-3	1.683400000E+0
2.837585738E+1	0.000000000E+0	1.583269013E+2	9.193115402E-4	1.215561642E-3	1.411747304E-3	1.038685907E-3	1.683400000E+0
2.837345703E+1	0.000000000E+0	1.583680996E+2	9.191251593E-4	1.216268865E-3	1.410974190E-3	1.039938768E-3	1.683400000E+0
2.837097547E+1	0.000000000E+0	1.584160254E+2	9.189441334E-4	1.216787612E-3	1.410331577E-3	1.040881849E-3	1.683400000E+0
2.836839465E+1	0.000000000E+0	1.584544969E+2	9.187537362E-4	1.217257231E-3	1.409596182E-3	1.041873358E-3	1.683300000E+0
2.836435196E+1	0.000000000E+0	1.585148853E+2	9.183609509E-4	1.218141173E-3	1.408751588E-3	1.042936463E-3	1.683300000E+0
2.836162675E+1	0.000000000E+0	1.585537842E+2	9.181079222E-4	1.218717196E-3	1.408150070E-3	1.043667784E-3	1.683300000E+0
2.836162675E+1	0.000000000E+0	1.585930212E+2	9.178592591E-4	1.219330355E-3	1.407660660E-3	1.044249046E-3	1.683300000E+0
2.835908201E+1	0.000000000E+0	1.586299774E+2	9.176115855E-4	1.220022445E-3	1.407195581E-3	1.044830540E-3	1.683300000E+0
2.835674483E+1	0.000000000E+0	1.586714279E+2	9.173909202E-4	1.220745151E-3	1.406864030E-3	1.045269309E-3	1.683200000E+0
2.835511151E+1	0.000000000E+0	1.587149123E+2	9.171339334E-4	1.221776009E-3	1.406556228E-3	1.045778277E-3	1.683200000E+0
2.835412790E+1	0.000000000E+0	1.587551377E+2	9.169483092E-4	1.222708728E-3	1.406428986E-3	1.046101446E-3	1.683200000E+0
2.835343307E+1	0.000000000E+0	1.588125593E+2	9.167091339E-4	1.224276028E-3	1.406426891E-3	1.046349062E-3	1.683200000E+0
2.835183584E+1	0.000000000E+0	1.588490511E+2	9.165696683E-4	1.225475338E-3	1.406492665E-3	1.046439051E-3	1.683200000E+0
2.834569959E+1	0.000000000E+0	1.588884875E+2	9.164523799E-4	1.226721332E-3	1.406605355E-3	1.046462799E-3	1.683100000E+0
2.834461673E+1	0.000000000E+0	1.589281291E+2	9.163529612E-4	1.227991656E-3	1.406754833E-3	1.046445221E-3	1.683100000E+0
2.834217125E+1	0.000000000E+0	1.589710648E+2	9.162543574E-4	1.229461515E-3	1.406889525E-3	1.046392252E-3	1.683000000E+0
2.834052890E+1	0.000000000E+0	1.590140956E+2	9.161570924E-4	1.231074100E-3	1.407027827E-3	1.046310761E-3	1.683000000E+0
2.833959042E+1	0.000000000E+0	1.590537251E+2	9.160841582E-4	1.232317416E-3	1.407090807E-3	1.046236488E-3	1.683000000E+0
2.833791197E+1	0.000000000E+0	1.590925455E+2	9.160021436E-4	1.233662013E-3	1.407101867E-3	1.046160934E-3	1.683000000E+0
2.833791197E+1	0.000000000E+0	1.591290922E+2	9.159368346E-4	1.234648982E-3	1.407060772E-3	1.046099584E-3	1.683000000E+0
2.833205546E+1	0.000000000E+0	1.591665492E+2	9.158489411E-4	1.235840027E-3	1.406950178E-3	1.046045334E-3	1.682900000E+0
2.833049432E+1	0.000000000E+0	1.592160153E+2	9.157549357E-4	1.236947253E-3	1.406799187E-3	1.046020072E-3	1.682900000E+0
2.832790446E+1	0.000000000E+0	1.592546716E+2	9.156849701E-4	1.237681718E-3	1.406678930E-3	1.046026475E-3	1.682900000E+0
2.832543190E+1	0.000000000E+0	1.592942772E+2	9.156176820E-4	1.238348661E-3	1.406599535E-3	1.046044403E-3	1.682900000E+0
2.832365419E+1	0.000000000E+0	1.593329952E+2	9.155729786E-4	1.238817582E-3	1.406555879E-3	1.046089455E-3	1.682900000E+0
2.832288716E+1	0.000000000E+0	1.593665413E+2	9.155517910E-4	1.239128993E-3	1.406544005E-3	1.046143705E-3	1.682800000E+0
2.831842934E+1	0.000000000E+0	1.594153536E+2	9.155640728E-4	1.239463920E-3	1.406600699E-3	1.046263380E-3	1.682800000E+0
2.831842934E+1	0.000000000E+0	1.594537556E+2	9.156438755E-4	1.239633304E-3	1.406705589E-3	1.046419144E-3	1.682800000E+0
2.831343911E+1	0.000000000E+0	1.595159527E+2	9.158276371E-4	1.239702455E-3	1.406854834E-3	1.046614721E-3	1.682800000E+0
2.831259988E+1	0.000000000E+0	1.595558565E+2	9.160322370E-4	1.239706879E-3	1.406958094E-3	1.046787715E-3	1.682700000E+0
2.831001903E+1	0.000000000E+0	1.596130509E+2	9.165082592E-4	1.239688485E-3	1.407081145E-3	1.047076075E-3	1.682700000E+0
2.830750136E+1	0.000000000E+0	1.596544028E+2	9.168425459E-4	1.239685225E-3	1.407108153E-3	1.047275844E-3	1.682700000E+0
2.830659896E+1	0.000000000E+0	1.597026525E+2	9.174069855E-4	1.239705365E-3	1.407100703E-3	1.047530328E-3	1.682700000E+0
2.830255623E+1	0.000000000E+0	1.597359594E+2	9.178456967E-4	1.239739126E-3	1.407046570E-3	1.047765487E-3	1.682700000E+0
2.830094997E+1	0.000000000E+0	1.597724846E+2	9.183924994E-4	1.239795238E-3	1.406957162E-3	1.047987724E-3	1.682600000E+0
2.829917225E+1	0.000000000E+0	1.598141391E+2	9.189876728E-4	1.239863923E-3	1.406829222E-3	1.048222068E-3	1.682600000E+0
2.829917225E+1	0.000000000E+0	1.598516571E+2	9.196049068E-4	1.239931211E-3	1.406668220E-3	1.048412058E-3	1.682600000E+0
2.829586046E+1	0.000000000E+0	1.598996164E+2	9.203683003E-4	1.239987090E-3	1.406433876E-3	1.048616367E-3	1.682600000E+0
2.829421810E+1	0.000000000E+0	1.599374059E+2	9.209092241E-4	1.239990117E-3	1.406227588E-3	1.048764330E-3	1.682600000E+0
2.829181773E+1	0.000000000E+0	1.599734522E+2	9.214784950E-4	1.239936915E-3	1.405996503E-3	1.048908103E-3	1.682500000E+0
2.829014830E+1	0.000000000E+0	1.600154711E+2	9.220123175E-4	1.239797915E-3	1.405727584E-3	1.049074344E-3	1.682500000E+0
2.828641237E+1	0.000000000E+0	1.600630379E+2	9.225209360E-4	1.239512349E-3	1.405488118E-3	1.049202634E-3	1.682500000E+0
2.828407517E+1	0.000000000E+0	1.601151065E+2	9.229318821E-4	1.239005127E-3	1.405176590E-3	1.049384708E-3	1.682500000E+0
2.828166577E+1	0.000000000E+0	1.601538801E+2	9.231103468E-4	1.238483586E-3	1.404934097E-3	1.049532439E-3	1.682500000E+0
2.827971659E+1	0.000000000E+0	1.601937408E+2	9.231664590E-4	1.237837248E-3	1.404736307E-3	1.049666316E-3	1.682400000E+0
2.827741547E+1	0.000000000E+0	1.602335277E+2	9.230882861E-4	1.237031887E-3	1.404516166E-3	1.049820799E-3	1.682400000E+0
2.827500607E+1	0.000000000E+0	1.602759827E+2	9.228572599E-4	1.236055396E-3	1.404345152E-3	1.049935352E-3	1.682400000E+0
2.827500607E+1	0.000000000E+0	1.603145725E+2	9.225532413E-4	1.235146425E-3	1.404199284E-3	1.050039544E-3	1.682400000E+0
2.827231692E+1	0.000000000E+0	1.603516597E+2	9.220993961E-4	1.234030467E-3	1.404068433E-3	1.050126622E-3	1.682400000E+0
2.827231692E+1	0.000000000E+0	1.603903474E+2	9.214184829E-4	1.232576673E-3	1.403925242E-3	1.050267136E-3	1.682300000E+0
2.826974509E+1	0.000000000E+0	1.604450107E+2	9.206067189E-4	1.230995869E-3	1.403855160E-3	1.050382154E-3	1.682300000E+0
